id,country_id,league_id,season,date,home_team_goal,away_team_goal,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA
14960,13274,13274,2013/2014,"2014-02-22 00:00:00",0,2,4.6,3.6,1.75,4.25,3.5,1.72,4.8,3.6,1.6,4.1,3.6,1.72,4.5,4,1.79
14961,13274,13274,2013/2014,"2014-02-22 00:00:00",1,1,1.91,3.5,3.9,1.91,3.4,3.5,1.85,3.3,3.7,1.95,3.2,3.5,2.01,3.82,3.7
14962,13274,13274,2013/2014,"2014-02-23 00:00:00",4,0,1.36,4.75,8.5,1.4,4,7.5,1.4,4,6.5,1.36,4.33,7.5,1.39,5.12,8.51
14963,13274,13274,2013/2014,"2014-02-23 00:00:00",2,2,1.91,3.6,3.75,1.95,3.25,3.6,1.9,3.3,3.5,1.9,3.4,3.5,1.99,3.84,3.76
14964,13274,13274,2013/2014,"2014-02-23 00:00:00",1,0,2.25,3.5,3,2.1,3.4,3,2.1,3.2,3.1,2.15,3.25,3,2.26,3.63,3.21
14965,13274,13274,2013/2014,"2014-02-23 00:00:00",3,1,1.3,5.5,9,1.28,5,8.25,1.3,4.4,8.5,1.3,4.8,9.5,1.3,5.97,10.64
14966,13274,13274,2013/2014,"2014-02-28 00:00:00",1,2,2.25,3.6,2.9,2.2,3.4,2.85,2.2,3.3,2.85,2.25,3.5,2.75,2.36,3.79,2.97
14967,13274,13274,2013/2014,"2014-03-01 00:00:00",1,1,1.95,3.6,3.6,1.9,3.3,3.7,1.9,3.3,3.5,1.95,3.4,3.5,1.98,3.74,3.88
14968,13274,13274,2013/2014,"2014-03-02 00:00:00",4,0,1.4,5,6.5,1.44,4.1,6.25,1.45,3.9,6,1.4,4.33,7,1.42,4.98,7.9
14969,13274,13274,2013/2014,"2014-03-01 00:00:00",3,3,1.85,3.6,3.8,1.87,3.4,3.7,1.85,3.4,3.5,1.95,3.3,3.5,1.97,3.77,3.87
14970,13274,13274,2013/2014,"2014-03-01 00:00:00",3,0,1.25,6,10,1.25,5.5,8.5,1.25,5,9,1.25,5.25,10,1.29,6.18,10.6
14971,13274,13274,2013/2014,"2014-03-02 00:00:00",1,2,2.15,3.5,3.2,2.4,3.5,3,2.4,3.3,2.7,2.15,3.3,3,2.24,3.44,3.4
14972,13274,13274,2013/2014,"2014-03-01 00:00:00",2,3,5.25,4.2,1.57,5,3.8,1.57,5,3.7,1.55,5,3.9,1.57,5.46,4.38,1.62
14973,13274,13274,2013/2014,"2014-03-02 00:00:00",1,1,1.91,3.6,3.8,1.8,3.6,3.75,1.9,3.3,3.5,1.9,3.3,3.8,1.93,3.8,4.05
14974,13274,13274,2013/2014,"2014-03-02 00:00:00",1,1,4.5,4.2,1.67,4.2,3.7,1.7,4.1,3.5,1.7,4.8,3.8,1.61,4.78,4.16,1.72
14975,13274,13274,2013/2014,"2014-03-08 00:00:00",4,0,1.5,4.33,6,1.55,3.75,5.25,1.5,3.8,5.5,1.45,4,5.75,1.54,4.57,6.14
14976,13274,13274,2013/2014,"2014-03-08 00:00:00",3,0,1.55,4.33,5.25,1.65,3.7,4.5,1.6,3.6,4.8,1.57,3.9,4.8,1.64,4.34,5.24
14977,13274,13274,2013/2014,"2014-03-08 00:00:00",1,2,4.2,4,1.75,4.1,3.4,1.78,4.2,3.3,1.75,4.1,3.6,1.72,4.61,3.92,1.79
14978,13274,13274,2013/2014,"2014-03-08 00:00:00",1,0,1.22,6,13,1.2,6,10,1.22,5.2,11,1.22,5.75,12,1.24,6.8,13.5
14979,13274,13274,2013/2014,"2014-03-08 00:00:00",3,1,2.3,3.5,2.88,2.25,3.3,2.85,2.2,3.1,3,2.25,3.4,2.8,2.38,3.7,2.95
14980,13274,13274,2013/2014,"2014-03-09 00:00:00",1,1,1.2,6.5,13,1.19,6,10.5,1.15,6,13,1.2,5.75,15,1.23,6.79,15.01
14981,13274,13274,2013/2014,"2014-03-09 00:00:00",1,0,6.5,4.5,1.44,6.25,4,1.45,6,3.9,1.47,5.75,4.2,1.45,6.69,4.68,1.5
14982,13274,13274,2013/2014,"2014-03-09 00:00:00",0,2,4,3.6,1.85,3.5,3.6,1.85,4.2,3.3,1.75,3.8,3.5,1.83,3.98,3.81,1.93
14983,13274,13274,2013/2014,"2014-03-09 00:00:00",1,1,2.45,3.4,2.75,2.2,3.4,2.85,2.2,3.3,2.85,2.4,3.2,2.7,2.53,3.64,2.78
14984,13274,13274,2013/2014,"2014-03-14 00:00:00",3,2,1.44,4.2,7.5,1.45,4.1,6,1.55,3.9,4.6,1.4,4.2,7.5,1.45,4.75,8.22
14985,13274,13274,2013/2014,"2014-03-15 00:00:00",2,1,2.15,3.4,3.3,2.05,3.3,3.2,2,3.2,3.3,2.15,3.25,3,2.28,3.55,3.24
14986,13274,13274,2013/2014,"2014-03-15 00:00:00",2,1,1.62,3.8,5.5,1.65,3.8,4.33,1.7,3.6,4,1.65,3.75,4.6,1.7,4.08,5.09
14987,13274,13274,2013/2014,"2014-03-16 00:00:00",0,0,7,4.33,1.44,6.75,4.25,1.4,6,3.9,1.45,7.5,4.33,1.36,8.24,4.86,1.42
14988,13274,13274,2013/2014,"2014-03-15 00:00:00",1,2,2.3,3.5,2.9,2.2,3.3,2.9,2.3,3.3,2.8,2.3,3.4,2.7,2.44,3.62,2.91
14989,13274,13274,2013/2014,"2014-03-16 00:00:00",2,0,1.44,4.2,7.5,1.5,3.9,5.75,1.6,3.7,4.6,1.44,4.25,6.5,1.49,4.68,6.87
14990,13274,13274,2013/2014,"2014-03-16 00:00:00",2,2,1.91,3.6,3.8,1.85,3.5,3.7,1.85,3.4,3.6,1.9,3.4,3.6,1.96,3.77,3.91
14991,13274,13274,2013/2014,"2014-03-16 00:00:00",2,0,2.05,3.6,3.3,2,3.4,3.25,1.85,3.4,3.6,2,3.3,3.3,2.09,3.61,3.64
14992,13274,13274,2013/2014,"2014-03-16 00:00:00",2,1,1.5,4.25,6,1.48,4,5.75,1.55,3.9,4.6,1.53,3.9,5.5,1.52,4.47,6.82
14993,13274,13274,2013/2014,"2014-03-23 00:00:00",2,1,1.5,4.33,6,1.45,4.25,5.75,1.45,3.9,6,1.45,4.1,5.75,1.53,4.7,6.02
14994,13274,13274,2013/2014,"2014-03-22 00:00:00",2,2,1.62,4.2,4.75,1.55,4.25,4.5,1.5,4,5,1.55,4,5,1.65,4.32,5.26
14995,13274,13274,2013/2014,"2014-03-22 00:00:00",3,1,1.18,7,13,1.16,6.5,12,1.15,6,13,1.16,6.5,14,1.19,7.94,14.81
14996,13274,13274,2013/2014,"2014-04-02 00:00:00",1,1,1.25,6,10,1.25,5.25,9,1.25,5,9,1.25,5.5,10,1.28,6.15,11.8
14997,13274,13274,2013/2014,"2014-04-02 00:00:00",0,2,9,5.75,1.29,7.5,5,1.3,8,4.7,1.3,9.5,5,1.3,9.72,5.45,1.34
14998,13274,13274,2013/2014,"2014-04-02 00:00:00",2,1,2,3.5,3.6,2.1,3.4,3,2,3.3,3.2,2,3.3,3.3,2.06,3.62,3.74
14999,13274,13274,2013/2014,"2014-03-22 00:00:00",3,1,3.3,3.5,2.1,3.2,3.5,2,3.3,3.2,2,3.2,3.25,2.05,3.43,3.58,2.17
15000,13274,13274,2013/2014,"2014-04-02 00:00:00",1,2,4.2,4,1.73,4.1,3.7,1.72,4.2,3.3,1.75,4.2,3.5,1.72,4.22,4.02,1.83
15001,13274,13274,2013/2014,"2014-04-02 00:00:00",1,0,2.2,3.5,3.1,2,3.4,3.25,2,3.3,3.2,2.2,3.2,3,2.26,3.51,3.31
15002,13274,13274,2013/2014,"2013-08-17 00:00:00",4,1,3,3.4,2.3,2.75,3.4,2.25,2.9,3.2,2.2,2.9,3.3,2.25,3.07,3.56,2.35
15003,13274,13274,2013/2014,"2013-08-17 00:00:00",1,5,2.45,3.3,2.8,2.45,3.25,2.6,2.3,3.2,2.75,2.4,3.3,2.63,2.62,3.58,2.71
15004,13274,13274,2013/2014,"2013-08-17 00:00:00",3,0,1.14,8,15,1.16,6.75,11,1.15,6,13,1.13,8,17,,,
15005,13274,13274,2013/2014,"2013-08-17 00:00:00",1,1,2.75,3.5,2.4,2.75,3.4,2.25,2.75,3.2,2.3,2.55,3.5,2.35,2.82,3.65,2.48
15006,13274,13274,2013/2014,"2013-08-17 00:00:00",1,2,3.25,3.5,2.1,2.95,3.5,2.1,3.2,3.3,2,3.2,3.3,2.05,3.3,3.78,2.17
15007,13274,13274,2013/2014,"2013-08-18 00:00:00",2,1,1.36,4.5,9,1.35,4.25,8,1.37,4.2,7.5,1.33,4.8,7.5,1.39,5.35,8.15
15008,13274,13274,2013/2014,"2013-08-18 00:00:00",2,4,1.53,4.33,5.5,1.5,4.25,5,1.5,3.8,5.5,1.55,4.1,5,1.58,4.71,5.55
15009,13274,13274,2013/2014,"2013-08-18 00:00:00",1,2,2.1,3.5,3.25,2.1,3.3,3.1,2,3.3,3.2,2.15,3.3,3,2.22,3.54,3.35
15010,13274,13274,2013/2014,"2013-08-18 00:00:00",6,0,1.45,4,8,1.45,3.75,7,1.4,4,6.5,1.4,4.25,6.5,1.48,4.68,7.18
15011,13274,13274,2013/2014,"2014-03-28 00:00:00",2,2,2.3,3.6,2.88,2.15,3.3,3,2,3.2,3.3,2.25,3.2,2.9,2.4,3.52,3.09
15012,13274,13274,2013/2014,"2014-03-30 00:00:00",0,0,2.4,3.5,2.75,2.3,3.4,2.7,2.5,3.2,2.5,2.3,3.2,2.8,2.47,3.54,2.91
15013,13274,13274,2013/2014,"2014-03-29 00:00:00",1,2,2.1,3.6,3.2,2.1,3.4,3,2,3.3,3.2,2.05,3.4,3.2,2.18,3.86,3.21
15014,13274,13274,2013/2014,"2014-03-29 00:00:00",2,3,1.25,6,10,1.25,5.5,8.75,1.22,5,10,1.28,5.25,9,1.3,5.99,10.29
15015,13274,13274,2013/2014,"2014-03-29 00:00:00",2,2,1.57,4.33,5,1.6,3.9,4.6,1.55,3.7,5,1.57,4,4.8,1.61,4.57,5.28
15016,13274,13274,2013/2014,"2014-03-30 00:00:00",1,1,1.8,3.8,4,1.85,3.4,3.8,1.75,3.4,4,1.8,3.4,4,1.83,3.86,4.47
15017,13274,13274,2013/2014,"2014-03-30 00:00:00",3,0,1.85,3.6,4,1.8,3.5,3.8,1.8,3.3,3.9,1.85,3.4,3.9,1.92,3.7,4.21
15018,13274,13274,2013/2014,"2014-03-30 00:00:00",5,0,1.25,6.5,9,1.25,5.5,8.75,1.25,4.8,9.5,1.25,5.5,10,1.29,6.1,11
15019,13274,13274,2013/2014,"2014-03-30 00:00:00",0,1,1.75,3.75,4.33,1.75,3.6,4,1.75,3.4,4,1.72,3.6,4.1,1.83,3.96,4.32
15020,13274,13274,2013/2014,"2014-04-04 00:00:00",0,1,2.5,3.3,2.75,2.35,3.4,2.65,2.3,3.2,2.75,2.45,3.25,2.6,2.55,3.6,2.82
15021,13274,13274,2013/2014,"2014-04-05 00:00:00",3,0,4,3.8,1.8,3.75,3.75,1.78,3.9,3.5,1.75,3.9,3.7,1.75,3.95,4.09,1.88
15022,13274,13274,2013/2014,"2014-04-05 00:00:00",0,2,6,3.8,1.57,5.75,3.8,1.5,4.6,3.9,1.55,5.5,3.8,1.55,5.94,4.23,1.6
15023,13274,13274,2013/2014,"2014-04-05 00:00:00",1,1,2.25,3.5,3,2.1,3.4,3,2.1,3.2,3.1,2.1,3.3,3.1,2.23,3.6,3.29
15024,13274,13274,2013/2014,"2014-04-06 00:00:00",4,1,1.95,3.6,3.6,2.1,3.3,3.1,2,3.2,3.3,2,3.3,3.4,2.12,3.7,3.47
15025,13274,13274,2013/2014,"2014-04-06 00:00:00",2,0,1.13,8.5,17,1.12,7,15.5,1.15,6,13,1.11,8.5,21,,,
15026,13274,13274,2013/2014,"2014-04-06 00:00:00",2,2,3.1,3.6,2.15,3,3.4,2.1,3.1,3.2,2.1,3,3.3,2.15,3.07,3.63,2.33
15027,13274,13274,2013/2014,"2014-04-05 00:00:00",1,2,1.73,4,4.2,1.75,3.6,4,1.75,3.3,4.2,1.75,3.6,4,1.79,4.12,4.35
15028,13274,13274,2013/2014,"2014-04-06 00:00:00",1,1,3.5,3.6,2,3.3,3.4,2,3.5,3.3,1.9,3.4,3.4,1.95,3.44,3.74,2.12
15029,13274,13274,2013/2014,"2014-04-11 00:00:00",2,1,1.67,3.8,5,1.65,3.8,4.33,1.65,3.5,4.5,1.65,3.6,4.8,1.67,4.21,5.28
15030,13274,13274,2013/2014,"2014-04-13 00:00:00",1,1,1.8,3.75,4.2,1.7,3.75,4,1.8,3.4,3.7,1.72,3.6,4.1,1.73,4.34,4.52
15031,13274,13274,2013/2014,"2014-04-12 00:00:00",4,3,3.4,3.5,2.05,3.5,3.4,1.91,3.5,3.3,1.9,3.3,3.3,2,3.61,3.71,2.07
15032,13274,13274,2013/2014,"2014-04-12 00:00:00",0,2,2.9,3.4,2.38,2.45,3.5,2.45,2.75,3.2,2.3,2.65,3.3,2.37,2.81,3.69,2.48
15033,13274,13274,2013/2014,"2014-04-12 00:00:00",3,0,1.18,7,13,1.17,6.5,11,1.2,5.5,10,1.18,6,13,1.22,7.46,13.75
15034,13274,13274,2013/2014,"2014-04-13 00:00:00",3,2,1.2,6,15,1.18,6.5,10.5,1.15,6,13,1.2,6,13,1.22,7.45,13.48
15035,13274,13274,2013/2014,"2014-04-13 00:00:00",0,2,2.1,3.6,3.25,2.15,3.4,2.9,2.1,3.3,3,2.15,3.4,2.9,2.24,3.66,3.22
15036,13274,13274,2013/2014,"2014-04-13 00:00:00",2,1,2.1,3.5,3.25,2.15,3.3,3,2,3.2,3.3,2.15,3.3,2.9,2.2,3.73,3.26
15037,13274,13274,2013/2014,"2014-04-13 00:00:00",1,1,2,3.5,3.6,2.05,3.4,3.1,1.9,3.4,3.4,2,3.25,3.4,2.03,3.73,3.72
15038,13274,13274,2013/2014,"2014-04-27 00:00:00",1,1,5.75,4,1.57,5.5,3.6,1.55,5.2,3.4,1.6,5,3.8,1.57,5.56,4.39,1.61
15039,13274,13274,2013/2014,"2014-04-27 00:00:00",2,2,1.29,5.25,10,1.3,4.5,9.25,1.3,4.4,8.5,1.3,5,8.5,1.31,6.03,9.79
15040,13274,13274,2013/2014,"2014-04-27 00:00:00",2,1,2.6,3.4,2.63,2.5,3.25,2.55,2.5,3.2,2.5,2.5,3.25,2.55,2.65,3.49,2.73
15041,13274,13274,2013/2014,"2014-04-27 00:00:00",5,1,1.2,7,12,1.19,6,10.5,1.22,5,10,1.2,6,13,1.23,7,13.75
15042,13274,13274,2013/2014,"2014-04-27 00:00:00",4,1,1.5,4.33,6,1.48,4.2,5.5,1.5,3.8,5.5,1.45,4.33,5.75,1.51,4.92,6.08
15043,13274,13274,2013/2014,"2014-04-27 00:00:00",1,1,1.91,3.6,3.8,1.95,3.5,3.3,2,3.4,3.1,1.95,3.3,3.4,2.02,3.78,3.72
15044,13274,13274,2013/2014,"2014-04-27 00:00:00",2,5,5,3.75,1.65,4.75,3.7,1.62,4.5,3.5,1.65,4.33,3.75,1.66,4.77,4.28,1.7
15045,13274,13274,2013/2014,"2014-04-27 00:00:00",1,2,5,3.8,1.65,4.33,3.6,1.7,4.6,3.7,1.6,4.8,3.8,1.6,5.03,4.22,1.68
15046,13274,13274,2013/2014,"2014-04-27 00:00:00",1,2,2.3,3.6,2.8,2.4,3.3,2.6,2.2,3.3,2.8,2.35,3.3,2.7,2.34,3.78,2.96
15047,13274,13274,2013/2014,"2014-05-03 00:00:00",2,2,1.25,6,10,1.22,6.5,7.75,1.25,4.8,9.5,1.22,5.75,10,1.28,6.52,10.45
15048,13274,13274,2013/2014,"2014-05-03 00:00:00",1,1,2.88,3.75,2.2,2.75,3.3,2.3,2.5,3.2,2.5,2.8,3.5,2.2,3.18,3.89,2.18
15049,13274,13274,2013/2014,"2014-05-03 00:00:00",1,2,2,3.5,3.6,2.1,3.4,3,2.1,3.2,3.1,1.95,3.3,3.4,2.06,3.62,3.73
15050,13274,13274,2013/2014,"2014-05-03 00:00:00",0,1,2.55,3.75,2.45,2.55,3.3,2.45,2.6,3.4,2.3,2.55,3.4,2.4,2.54,3.85,2.65
15051,13274,13274,2013/2014,"2014-05-03 00:00:00",3,1,1.73,4,4.2,1.7,3.6,4.25,1.7,3.5,4.2,1.72,3.75,3.9,1.83,4.14,4.15
15052,13274,13274,2013/2014,"2014-05-03 00:00:00",2,0,1.17,7.5,13,1.16,7,10.5,1.12,6.5,14,1.16,6.5,14,1.19,8.02,15.5
15053,13274,13274,2013/2014,"2014-05-03 00:00:00",2,2,1.25,6,10,1.26,5.5,8.25,1.3,4.4,8.5,1.25,5.25,9.5,1.27,6.62,10.95
15054,13274,13274,2013/2014,"2014-05-03 00:00:00",2,1,3.5,3.75,1.95,3.25,3.4,2,3.4,3.5,1.85,3.4,3.6,1.9,3.57,4.04,1.99
15055,13274,13274,2013/2014,"2014-05-03 00:00:00",0,3,3.4,3.7,2,3.4,3.3,2,3.4,3.5,1.85,3.3,3.5,1.9,3.54,3.89,2.04
15056,13274,13274,2013/2014,"2013-08-23 00:00:00",3,3,6,4.33,1.5,5.5,3.8,1.53,5,3.7,1.55,5.2,4.33,1.5,6.06,4.72,1.53
15057,13274,13274,2013/2014,"2013-08-24 00:00:00",0,4,2,3.6,3.5,1.9,3.5,3.5,2,3.2,3.3,1.95,3.5,3.3,2.04,3.73,3.66
15058,13274,13274,2013/2014,"2013-08-24 00:00:00",1,1,8,4.5,1.4,6.75,4.2,1.4,6.5,4,1.4,5.75,4.8,1.4,6.78,5.07,1.46
15059,13274,13274,2013/2014,"2013-08-24 00:00:00",2,2,2.5,3.4,2.7,2.3,3.3,2.75,2.3,3.2,2.75,2.4,3.4,2.55,2.51,3.67,2.78
15060,13274,13274,2013/2014,"2013-08-24 00:00:00",2,0,1.53,4,6,1.5,4,5.5,1.5,3.8,5.5,1.5,4.1,5.25,1.57,4.22,6.38
15061,13274,13274,2013/2014,"2013-08-25 00:00:00",3,1,1.29,5.25,11,1.28,5.25,7.75,1.3,4.8,7.5,1.25,5.5,10,1.29,6.08,11.14
15062,13274,13274,2013/2014,"2013-08-25 00:00:00",3,3,2.63,3.5,2.5,2.7,3.3,2.35,2.75,3.2,2.3,2.5,3.4,2.45,2.7,3.58,2.63
15063,13274,13274,2013/2014,"2013-08-25 00:00:00",2,0,3.5,3.6,2,3.3,3.4,2,3.3,3.2,2,3.3,3.4,1.95,3.52,3.73,2.09
15064,13274,13274,2013/2014,"2013-08-25 00:00:00",1,0,3,3.6,2.2,2.95,3.25,2.2,3.1,3.2,2.1,3.1,3.25,2.15,3.3,3.62,2.22
15065,13274,13274,2013/2014,"2013-08-30 00:00:00",1,1,2.05,3.5,3.4,2,3.25,3.4,2,3.3,3.2,2,3.3,3.2,2.09,3.73,3.6
15066,13274,13274,2013/2014,"2013-08-31 00:00:00",1,0,1.73,3.9,4.33,1.7,3.5,4.33,1.65,3.5,4.5,1.65,3.5,4.5,1.79,4.17,4.34
15067,13274,13274,2013/2014,"2013-08-31 00:00:00",0,0,1.14,8,16,1.12,6.75,17,1.1,7,15,1.1,7,15,,,
15068,13274,13274,2013/2014,"2013-08-31 00:00:00",1,1,1.44,4.5,6.5,1.45,4,6.25,1.5,3.8,5.5,1.5,3.8,5.5,1.45,4.89,7.33
15069,13274,13274,2013/2014,"2013-08-31 00:00:00",1,4,1.8,3.6,4.33,1.85,3.5,3.6,1.8,3.4,3.8,1.8,3.4,3.8,1.86,3.89,4.23
15070,13274,13274,2013/2014,"2013-09-01 00:00:00",1,1,1.83,3.75,4,1.72,3.6,4.2,1.7,3.5,4.2,1.7,3.5,4.2,1.86,3.97,4.13
15071,13274,13274,2013/2014,"2013-09-01 00:00:00",4,0,1.4,4.75,7.5,1.4,4.33,6.5,1.4,4,6.5,1.4,4,6.5,1.41,5.21,7.86
15072,13274,13274,2013/2014,"2013-09-01 00:00:00",1,1,6,4.33,1.5,5.5,3.9,1.5,6,3.9,1.45,6,3.9,1.45,6.1,4.63,1.54
15073,13274,13274,2013/2014,"2013-09-01 00:00:00",1,1,1.8,3.75,4.2,1.7,3.6,4.33,1.7,3.6,4,1.7,3.6,4,1.88,3.91,4.15
15074,13274,13274,2013/2014,"2013-10-02 00:00:00",2,1,4,3.6,1.85,3.9,3.5,1.78,3.6,3.2,1.9,3.6,3.6,1.83,3.9,3.92,1.93
15075,13274,13274,2013/2014,"2013-09-14 00:00:00",2,1,1.36,5,7.5,1.3,5.25,7.25,1.27,4.6,9,1.3,5,8,1.35,5.75,8.54
15076,13274,13274,2013/2014,"2013-09-14 00:00:00",2,0,2.25,3.5,3,2.2,3.3,2.9,2.2,3.3,2.85,2.15,3.4,2.9,2.35,3.6,3.07
15077,13274,13274,2013/2014,"2013-09-15 00:00:00",1,5,1.73,3.75,4.5,1.7,3.6,4.25,1.65,3.5,4.5,1.67,3.5,4.5,1.68,4.06,5.23
15078,13274,13274,2013/2014,"2013-09-14 00:00:00",2,2,2.4,3.5,2.8,2.7,3.5,2.6,2.4,3.2,2.65,2.4,3.25,2.65,2.52,3.58,2.83
15079,13274,13274,2013/2014,"2013-09-15 00:00:00",3,0,1.36,5,8,1.35,4.6,7.25,1.4,4,6.5,1.36,4.6,7,1.43,5.13,7.38
15080,13274,13274,2013/2014,"2013-09-15 00:00:00",4,2,1.83,3.75,4,1.8,3.4,4,1.8,3.3,3.9,1.8,3.75,3.7,1.89,3.91,4.09
15081,13274,13274,2013/2014,"2013-09-15 00:00:00",3,3,5,3.75,1.67,4.2,3.6,1.7,4.8,3.6,1.6,4.75,3.7,1.65,5.19,4.09,1.68
15082,13274,13274,2013/2014,"2013-09-15 00:00:00",2,1,1.8,3.5,4.5,1.65,3.75,4.33,1.7,3.4,4.3,1.73,3.6,4.25,1.83,3.83,4.48
15083,13274,13274,2013/2014,"2013-09-20 00:00:00",0,0,2.1,3.6,3.2,2.05,3.4,3.1,2,3.2,3.3,2.05,3.3,3.1,2.18,3.8,3.3
15084,13274,13274,2013/2014,"2013-09-21 00:00:00",1,1,2,3.5,3.6,1.95,3.5,3.3,1.9,3.2,3.6,2,3.4,3.3,2.1,3.77,3.47
15085,13274,13274,2013/2014,"2013-09-21 00:00:00",4,1,1.73,3.6,4.75,1.65,3.75,4.33,1.65,3.5,4.5,1.67,3.7,4.33,1.81,3.86,4.56
15086,13274,13274,2013/2014,"2013-09-21 00:00:00",0,3,5,3.75,1.67,4.25,3.75,1.67,4.5,3.5,1.65,4.8,3.8,1.6,5.39,4.24,1.65
15087,13274,13274,2013/2014,"2013-09-21 00:00:00",3,3,2.63,3.5,2.5,2.5,3.5,2.4,2.4,3.1,2.7,2.55,3.3,2.45,2.7,3.67,2.57
15088,13274,13274,2013/2014,"2013-09-22 00:00:00",1,0,1.33,4.75,9.5,1.33,4.5,8,1.3,4.4,8.5,1.33,4.8,8,1.34,5.55,9.35
15089,13274,13274,2013/2014,"2013-09-22 00:00:00",3,0,3.4,3.4,2.1,3.4,3.4,1.95,3.3,3.2,2,3.25,3.4,2,3.47,3.65,2.14
15090,13274,13274,2013/2014,"2013-09-22 00:00:00",4,0,2.05,3.4,3.5,2,3.4,3.25,2,3.3,3.2,2.05,3.3,3.2,2.1,3.72,3.51
15091,13274,13274,2013/2014,"2013-09-22 00:00:00",3,0,1.95,3.6,3.6,1.8,3.6,3.8,1.9,3.2,3.6,1.83,3.6,3.7,1.98,3.78,3.9
15092,13274,13274,2013/2014,"2013-09-28 00:00:00",6,0,1.22,5.75,13,1.22,5.75,9.25,1.2,5.2,11,1.22,5.75,11,1.26,6.45,11.9
15093,13274,13274,2013/2014,"2013-09-28 00:00:00",2,1,3.75,3.4,2,3.4,3.4,1.95,3.3,3.2,2,3.3,3.6,1.91,3.62,3.79,2.04
15094,13274,13274,2013/2014,"2013-09-28 00:00:00",0,0,1.67,3.75,5,1.7,3.75,4.1,1.8,3.3,3.9,1.61,3.6,4.8,1.65,4.11,5.52
15095,13274,13274,2013/2014,"2013-09-28 00:00:00",3,3,1.85,3.6,4,1.83,3.5,3.8,1.85,3.4,3.6,1.83,3.6,3.75,1.83,3.93,4.34
15096,13274,13274,2013/2014,"2013-09-28 00:00:00",1,4,2.1,3.5,3.25,2,3.4,3.3,2.1,3.1,3.2,1.95,3.5,3.25,2.15,3.85,3.27
15097,13274,13274,2013/2014,"2013-09-29 00:00:00",4,2,1.29,5.5,9.5,1.28,5,8.5,1.27,4.8,8.5,1.25,5.25,10,1.29,6.18,10.7
15098,13274,13274,2013/2014,"2013-09-29 00:00:00",2,1,1.67,3.8,5,1.6,3.8,4.75,1.65,3.5,4.5,1.6,4,4.6,1.66,4.34,5.03
15099,13274,13274,2013/2014,"2013-09-29 00:00:00",2,3,3.4,3.5,2.05,3,3.4,2.1,3.2,3.3,2,3.2,3.4,2,3.41,3.7,2.14
15100,13274,13274,2013/2014,"2013-09-29 00:00:00",5,0,1.33,4.75,10,1.35,4.5,7.5,1.35,4.2,7.5,1.33,4.8,8,1.36,5.47,9.1
15101,13274,13274,2013/2014,"2013-10-04 00:00:00",0,1,5.25,3.9,1.62,5.75,3.8,1.5,5,3.7,1.55,5.25,3.9,1.55,5.31,4.3,1.64
15102,13274,13274,2013/2014,"2013-12-04 00:00:00",1,1,2.88,3.6,2.3,2.75,3.4,2.25,2.85,3.3,2.2,2.85,3.5,2.15,3.07,3.56,2.36
15103,13274,13274,2013/2014,"2013-10-05 00:00:00",4,3,2.05,3.5,3.4,1.95,3.6,3.2,1.9,3.2,3.6,2,3.5,3.2,2.03,3.73,3.72
15104,13274,13274,2013/2014,"2013-10-05 00:00:00",2,1,2.05,3.4,3.5,2,3.4,3.25,2,3.2,3.3,2,3.4,3.25,2.11,3.67,3.53
15105,13274,13274,2013/2014,"2013-10-05 00:00:00",0,0,2.5,3.3,2.75,2.4,3.3,2.6,2.3,3.1,2.8,2.4,3.3,2.6,2.55,3.71,2.68
15106,13274,13274,2013/2014,"2013-10-06 00:00:00",3,0,1.29,5.5,9.5,1.26,5.25,8.75,1.25,4.8,9.5,1.25,5.75,9,1.28,6.39,10.95
15107,13274,13274,2013/2014,"2013-10-06 00:00:00",2,1,2.75,3.3,2.5,2.45,3.4,2.5,2.7,3.1,2.4,2.62,3.3,2.4,2.72,3.71,2.55
15108,13274,13274,2013/2014,"2013-10-06 00:00:00",2,1,1.17,7,15,1.19,6.5,9.25,1.15,6,13,1.16,7,13,1.21,7.73,13.81
15109,13274,13274,2013/2014,"2013-10-06 00:00:00",1,2,2.63,3.5,2.5,2.5,3.3,2.5,2.7,3.1,2.4,2.6,3.4,2.4,2.65,3.6,2.67
15110,13274,13274,2014/2015,"2014-08-08 00:00:00",2,0,1.95,3.6,3.6,2,3.4,3.25,2,3.3,3.2,2,3.4,3.4,1.98,3.76,3.94
15111,13274,13274,2014/2015,"2014-08-09 00:00:00",1,2,1.44,4.5,6.5,1.42,4.75,5.5,1.4,4,6.5,1.44,4.33,6.5,1.47,4.88,6.93
15112,13274,13274,2014/2015,"2014-08-09 00:00:00",1,1,4.2,3.75,1.8,3.75,3.6,1.8,4,3.4,1.75,4.2,3.75,1.72,4.34,3.92,1.83
15113,13274,13274,2014/2015,"2014-08-09 00:00:00",1,1,2.1,3.5,3.25,2.1,3.4,3,2.2,3.2,2.9,2.1,3.4,3.2,2.11,3.63,3.56
15114,13274,13274,2014/2015,"2014-08-09 00:00:00",0,3,2.5,3.4,2.7,2.5,3.3,2.5,2.5,3.2,2.5,2.5,3.4,2.6,2.57,3.65,2.71
